"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2023-02-17","Chipotle Mexican Grill",13.01,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-02-17","Lyft",22.9,"posted","Ubers/Septa","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-02-17","Ocean One Grille Vega",28.61,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-02-17","Chick-fil-a",12.27,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-02-17","Spirit Airlines",66,"posted","Travel & Vacation",,true,,"regular","Chase Sapphire","6143",,""
"2023-02-16","Chase Credit Crd",22,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2023-02-16","Venmo",-672.64,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-02-16","Usps Po",9.65,"posted","Misc",,false,,"regular","Chase Sapphire","6143",,""
"2023-02-15","Schwab Brokerage Moneylink",500,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2023-02-15","Usaa Loan Payment",310.3,"posted","Loans","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,""
"2023-02-15","Usaa Funds Transfer Db",185.18,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2023-02-15","Ic* Instacart",59.14,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-02-15","Target",10.63,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-02-15","Instacart Credit",-15,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-02-15","Payment Thank You",-22,"posted","",,true,,"internal transfer","Freedom Flex","2429",,""
"2023-02-14","Venmo",11,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-02-14","Pgwpay Utility",198.98,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,""
"2023-02-14","Venmo",-109.54,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-02-14","Kismet Bagels-readin",9.72,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-02-13","Venmo",37,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-02-13","Deposit@mobile",-250,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2023-02-13","Fanduel Inc Stardust",25,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2023-02-13","Target",25.86,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-02-13","Wishbone13th",13.27,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-02-12","Wawa",41.37,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-02-12","Trader Joe's",73.97,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-02-12","Target",12.9,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-02-12","Wawa",5.29,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-02-10","Venmo",31,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-02-09","Merck Sharp And Direct Dep",-1727.59,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2023-02-08","Openbox Athletics",135,"posted","Gym","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-02-08","Starbucks",5.7,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-02-07","Ymca",42,"posted","Gym","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-02-06","Paypal",1075,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,"Paypal"
"2023-02-06","Venmo",-24.54,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-02-06","Venmo",-28.2,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-02-06","Paypal",10,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-02-06","Paypal",73.62,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,""
"2023-02-06","Fitzwater Street Philly",9.83,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-02-06","Scranton Denaples Pod",4.99,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-02-06","Royal Farms",37.83,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-02-05","Netflix",16.42,"posted","Subscriptions","Standard of Living",false,,"regular","Chase Sapphire","6143",,"Netflix"
"2023-02-05","Lyra Clinical Assoc",22,"posted","Health Care","Standard of Living",false,,"regular","Freedom Flex","2429",,""
"2023-02-02","Venmo",23.33,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-02-02","Nunez Grocery",6.49,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-02-02","Barber On 24th",41.75,"posted","Personal Care","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-02-01","Venmo",-19.5,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-02-01","Septa Fare Machine",9.95,"posted","Ubers/Septa","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-31","Top Tomato Bar And Pizza",5.59,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-31","Top Tomato Bar And Pizza",44.7,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-30","Venmo",15,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-30","Time",15.2,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-29","Bistro La Baia Llc",104.4,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-29","Walgreens",7.99,"posted","Personal Care","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-01-29","Spirit Airlines",168.78,"posted","Travel & Vacation",,true,,"regular","Chase Sapphire","6143",,""
"2023-01-29","Spread Bagelry - Rit",4.32,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-29","Blind Barber - Phila",15.6,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-27","Fanduel Inc Stardust Briglia Andrew",-15,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-27","Venmo",30,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-27","Hopper Inc",51,"posted","Misc",,false,,"regular","Chase Sapphire","6143",,""
"2023-01-26","Interest Paid",-0.12,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2023-01-26","Venmo",23.67,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-26","Tax Withheld",0.03,"posted","",,true,,"regular","Usaa Classic Checking","6726",,""
"2023-01-26","Merck Sharp And Direct Dep",-1727.6,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2023-01-26","Draftkings Internet",10,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-26","Redemption Credit",-47.92,"posted","",,true,,"internal transfer","Chase Sapphire","6143",,""
"2023-01-26","Bean Traders",5.21,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-24","Fanduel Inc Stardust Briglia Andrew",-30,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-24","Venmo",25,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-24","Venmo",13.78,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-24","Starbucks",1.56,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-23","Fanduel Inc Stardust",10,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-23","Fanduel Inc Stardust",25,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-23","Chase Credit Crd",3702.21,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2023-01-23","Target",13.81,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-01-22","Well Crafted Beer Co",7,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-22","Septa Fare Machine",2.5,"posted","Ubers/Septa","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-22","Payment Thank You-mobile",-3702.21,"posted","",,true,,"internal transfer","Chase Sapphire","6143",,""
"2023-01-19","Venmo",8.5,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-19","Dd Doordash Panerabre",28.26,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-19","Www.thefsg",1498,"posted","",,true,,"internal transfer","Chase Sapphire","6143",,""
"2023-01-18","Venmo",30,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-18","Venmo",31,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-18","Scranton Denaples Fc",7.29,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-18","Turkey Hill",30.45,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-01-17","Usaa Funds Transfer Db",32,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2023-01-17","Schwab Brokerage Moneylink",500,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2023-01-17","Usaa Loan Payment",310.3,"posted","Loans","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-17","Draftkings Internet",25,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-17","Chase Credit Crd",4.3,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2023-01-17","Usaa Funds Transfer Db",185.78,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2023-01-17","Fanduel Inc Stardust",25,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-17","Aldi 60087 Dickson Cit",46.2,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-01-17","Wegmans",15.66,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-16","Downtown Deli And Ea",12.81,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-16","Fg 484 Gerrty Mdw",8.08,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-16","Penn Medicine Physicia",454.6,"posted","Health Care","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-01-15","Fg 484 Gerrty Mdw",15.76,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-15","Ptc Ez Pass Auto Re",50,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-01-15","Burger King",6.76,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-15","Payment Thank You-mobile",-4.3,"posted","",,true,,"internal transfer","Freedom Flex","2429",,""
"2023-01-12","Merck Sharp And Direct Dep",-1727.6,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2023-01-12","Venmo",-252.46,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-12","Target",20.42,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-01-11","Pgwpay Utility",97.09,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-11","Merck 2187 Edi Paymnt",-75.63,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2023-01-10","Wawa",39.71,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-01-10","Wawa",3.78,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-09","Venmo",-112.5,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-09","Fanduel Inc Stardust",10,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-09","Fanduel Inc Stardust Briglia Andrew",-20,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-09","Paypal",73.62,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-09","Openbox Athletics",190,"posted","Gym","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-01-09","The Wicked Wolf - Ph",11,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-09","Starbucks",1.91,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-08","Ymca",42,"posted","Gym","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-01-08","Sweet Box",30,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-01-08","Wine And Spirits",16.19,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-06","Fanduel Inc Stardust",10,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-06","Amazon.com*476dp1bh3",5.76,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-06","Rittenhouse Hardware Inc",14.77,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-06","Xfinity Retail",214.92,"posted","Subscriptions","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-01-05","Domino's",-2.14,"posted","Misc",,false,,"regular","Chase Sapphire","6143",,""
"2023-01-05","Amazon",-31.79,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-05","Netflix",16.42,"posted","Subscriptions","Standard of Living",false,,"regular","Chase Sapphire","6143",,"Netflix"
"2023-01-05","Amazon",-7.41,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-05","Rittenhouse Hardware Inc",12.93,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-05","Amazon.com*8l3h24vq3",33.77,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-04","Amazon",7.41,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-04","Amazon",-127.19,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-03","Fanduel Inc Stardust",10,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-03","Venmo",-102.67,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-03","Venmo",41.5,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-03","Venmo",23.33,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2023-01-03","Paypal",1075,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,"Paypal"
"2023-01-03","Aldi 60169 Philadelph",22.32,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-01-02","Bru",10.12,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-01-02","Bru",10.12,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-01-02","Domino's",21.41,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-01","Mcgillins Olde Ale House",12.5,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2023-01-01","Target",26,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-01-01","Target",33.43,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2023-01-01","Cvs",17.69,"posted","Personal Care","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-30","Pgwpay Utility",120.38,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-30","Borough Of Phoenixville",2.35,"posted","Misc",,false,,"regular","Chase Sapphire","6143",,""
"2022-12-29","Merck Sharp And Direct Dep",-1751.93,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2022-12-29","Target",9.37,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-29","Trader Joe's",75.92,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-29","Chick-fil-a",21.2,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-29","Amazon",15.26,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-28","Best Buy",17.27,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-27","Venmo",13.78,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-27","Venmo",31.5,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-27","Venmo",-22,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-25","Rei #162 Kingofprussia",89,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-25","Carshop Chester Springs",56.66,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-25","Roccos Pizza",21.94,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-23","Fanduel Inc Stardust",5.5,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-23","Interest Paid",-0.1,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2022-12-23","Fanduel Inc Stardust",10,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-23","Venmo",-133,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-23","Fanduel Inc Stardust",5,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-23","Tax Withheld",0.02,"posted","",,true,,"regular","Usaa Classic Checking","6726",,""
"2022-12-23","Chase Credit Crd",969.3,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2022-12-23","Venmo",-60,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-23","Amazon",67.69,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-23","Wawa",42.09,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-23","Too Good To Go Inc",4.31,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-23","Sabrina's Cafe - Sou",121.19,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-22","Christmas Village In",4,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-22","The Black Sheep",45,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-22","Mcgillins Olde Ale House",67,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-22","Fh* Wonderspaces - Phi",26.64,"posted","Personal Care","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-22","Uber",10.96,"posted","Ubers/Septa","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-22","Payment Thank You",-969.3,"posted","",,true,,"internal transfer","Chase Sapphire","6143",,""
"2022-12-22","Parkmobile-10",2.9,"posted","Car/Gas","Standard of Living",false,,"regular","Freedom Flex","2429",,""
"2022-12-22","Parkmobile-10",1.4,"posted","Car/Gas","Standard of Living",false,,"regular","Freedom Flex","2429",,""
"2022-12-21","Venmo",20,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-21","Venmo",23.33,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-21","Til*rz Dough Head",22.88,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-21","Domino's",46.09,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-21","J?aime French Cafe",9.45,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-21","Suprema Coffee Roaste",9.75,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-21","Ptc Ez Pass Auto Re",35,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-20","Redemption Credit",-40.71,"posted","",,true,,"internal transfer","Chase Sapphire","6143",,""
"2022-12-20","Dd Doordash Acme",11.79,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-20","Target",49.48,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-19","Usaa Funds Transfer Db",32,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2022-12-19","Di Bruno Bros",52.38,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-19","Uber",22,"posted","Ubers/Septa","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-19","Uber",24.08,"posted","Ubers/Septa","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-19","Jd Mcgillicuddy's Mnyk",7.5,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-19","Uber Eats",8.64,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-19","Fitzwater Street Philly",8.32,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-18","Miller's Twist",3,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-18","Uber Eats",11.32,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-18","Uber",18.1,"posted","Ubers/Septa","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-18","Chick-fil-a",11.11,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-18","Apple.com-bill",0.99,"posted","Subscriptions","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-16","Usaa Loan Payment",310.3,"posted","Loans","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-16","Usaa Funds Transfer Db",186.39,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2022-12-15","Venmo",71,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-15","Schwab Brokerage Moneylink",500,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2022-12-15","Merck Sharp And Direct Dep",-1708.15,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2022-12-15","Fado Irish Pub - Philly",75.5,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-14","Chase Credit Crd",59.34,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2022-12-14","Openbox Athletics",-20,"posted","Gym","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-13","Paypal",-70.48,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-13","Pgwpay Utility",120.38,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-13","Targetcorpo",17.27,"posted","Misc",,false,,"regular","Chase Sapphire","6143",,""
"2022-12-13","Finn Mccools Ale House",15.2,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-13","Payment Thank You",-59.34,"posted","",,true,,"internal transfer","Freedom Flex","2429",,""
"2022-12-12","Venmo",-96.26,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-12","Fanduel Inc Stardust Briglia Andrew",-10,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-12","Fanduel Inc Stardust",10,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-12","Fitzwater Street Philly",20.73,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-11","Microsoft Stor",59.34,"posted","Shops","Guilt Free Spending",false,,"regular","Freedom Flex","2429",,""
"2022-12-09","Venmo",5,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-08","Openbox Athletics",190,"posted","Gym","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-07","Openbox Athletics",20,"posted","Gym","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-07","Ymca",40,"posted","Gym","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-06","Venmo",7,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-06","Venmo",21,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-06","Sprouts Farmers Mar",4.29,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-06","Sunoco",37.39,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-06","Usps",13.45,"posted","Misc",,false,,"regular","Chase Sapphire","6143",,""
"2022-12-05","Venmo",-43.9,"posted","Misc",,false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-05","Fanduel Inc Stardust Briglia Andrew",-12,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-05","Draftkings Internet",10,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-05","Draftkings Internet",10,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2022-12-05","Sheetz",8.22,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2022-12-05","Netflix",16.42,"posted","Subscriptions","Standard of Living",false,,"regular","Chase Sapphire","6143",,"Netflix"
"2022-12-05","Target",16.7,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2022-12-05","Northern Light Espre",15.66,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
